Source;Target;Tie_type;Weight
DeborahDuering;RenateKuenast;strong;1
DeborahDuering;Ricarda_Lang;strong;4
DeborahDuering;SaraNanni;strong;1
DeborahDuering;W_SK;strong;1
DeborahDuering;agnieszka_mdb;strong;2
DeborahDuering;ekindeligoez;weak;1
DeborahDuering;filizgreen;strong;2
DeborahDuering;jamila_anna;strong;6
DeborahDuering;max_lucks;weak;1
DeborahDuering;ninastahr;weak;1
DeborahDuering;nouripour;weak;3
DeborahDuering;nyke_slawik;strong;2
DeborahDuering;schahinag;weak;1
DeborahDuering;svenlehmann;strong;2
DerLenzMdB;DerLenzMdB;same person;2
DerLenzMdB;HBraun;weak;2
DerLenzMdB;JoSteiniger;strong;1
DerLenzMdB;Thomas_Bareiss;strong;1
DerLenzMdB;andreasscheuer;strong;1
DietmarBartsch;Janine_Wissler;strong;3
DietmarBartsch;LINKEPELLI;strong;6
DietmarBartsch;PetraPauMaHe;weak;1
DietmarBartsch;SusanneHennig;strong;2
DietmarBartsch;ernst_klaus;strong;1
DietmarBartsch;goerke_c;strong;1
DietmarBartsch;jankortemdb;strong;2
DirkSpaniel;MalteKaufmann;strong;1
DirkWieseSPD;BaerbelKofler;weak;1
DirkWieseSPD;Bundeskanzler;weak;5
DirkWieseSPD;CarstenTraeger;strong;1
DirkWieseSPD;FrankSchwabe;strong;2
DirkWieseSPD;HeikoMaas;strong;8
DirkWieseSPD;KaczmarekOliver;strong;2
DirkWieseSPD;MAStrackZi;weak;1
DirkWieseSPD;NielsAnnen;weak;4
DirkWieseSPD;NilsSchmid;strong;1
DirkWieseSPD;OlafScholz;strong;21
DirkWieseSPD;Peter_Beyer;weak;1
DirkWieseSPD;Schwarz_MdB;strong;1
DirkWieseSPD;SoenkeRix;strong;1
DirkWieseSPD;baerbelbas;strong;1
DirkWieseSPD;hubertus_heil;strong;4
DirkWieseSPD;larsklingbeil;strong;6
DirkWieseSPD;s_schwartze;strong;1
DirkWieseSPD;schneidercar;strong;9
DirkWieseSPD;stadler_svenja;strong;1
DjirSarai;ArminLaschet;strong;1
DjirSarai;DFoest;strong;1
DjirSarai;DanielaKluckert;strong;1
DjirSarai;Lambsdorff;strong;2
DjirSarai;LindaTeuteberg;no tie;3
DjirSarai;MAStrackZi;strong;1
DjirSarai;MarcoBuschmann;strong;4
DjirSarai;MarcusFaber;strong;1
DjirSarai;OlliLuksic;strong;1
DjirSarai;c_lindner;strong;37
DjirSarai;cem_oezdemir;weak;1
DjirSarai;starkwatzinger;strong;1
DjirSarai;theliberalfrank;strong;4
DjirSarai;torstenherbst;strong;1
DoroBaer;DerLenzMdB;strong;2
DoroBaer;JM_Luczak;strong;1
DoroBaer;MAStrackZi;strong;1
DoroBaer;MGrosseBroemer;strong;1
DoroBaer;MatthiasHauer;strong;1
DoroBaer;NadineSchoen;strong;2
DoroBaer;SilberhornMdB;strong;1
DoroBaer;StefingerMdB;strong;1
DoroBaer;Thomas_Bareiss;strong;1
DoroBaer;anjaweisgerber;strong;1
DoroBaer;hahnflo;strong;7
DoroBaer;jensspahn;strong;1
DoroBaer;reinhardbrandl;strong;1
DoroBaer;wanderwitz;strong;1
Doro_Martin;Doro_Martin;same person;1
Doro_Martin;HeikoMaas;strong;2
Doro_Martin;MetinHakverdi;strong;3
Doro_Martin;helgelindh;strong;1
Doro_Martin;schneidercar;strong;1
DrChristinaBaum;Th_Seitz_AfD;strong;1
DrJoeWeingarten;JensZSPD;strong;1
DrJoeWeingarten;OlafScholz;weak;1
DrJoeWeingarten;ThomasHitschler;strong;1
DrJoeWeingarten;Wissing;weak;4
DrMEspendiller;AfDProtschka;strong;1
DrMEspendiller;Beatrix_vStorch;strong;4
DrMEspendiller;Leif_Erik_Holm;strong;1
DrMEspendiller;RogerBeckamp;strong;1
DrMEspendiller;SWagenknecht;weak;1
Dr_Pantazis;Achim_P;strong;1
Dr_Pantazis;Bundeskanzler;weak;2
Dr_Pantazis;CanselK;strong;2
Dr_Pantazis;DirkWieseSPD;weak;1
Dr_Pantazis;FalkoMohrs;strong;2
Dr_Pantazis;FrankSchwabe;weak;1
Dr_Pantazis;HeikoMaas;weak;8
Dr_Pantazis;Kai_Whittaker;no tie;1
Dr_Pantazis;Karl_Lauterbach;weak;10
Dr_Pantazis;KuehniKev;strong;2
Dr_Pantazis;MarcusFaber;no tie;1
Dr_Pantazis;MiRo_SPD;weak;1
Dr_Pantazis;OlafScholz;strong;6
Dr_Pantazis;SoenkeRix;strong;1
Dr_Pantazis;Timon_Gremmels;no tie;1
Dr_Pantazis;UliGroetsch;no tie;1
Dr_Pantazis;b_riexinger;no tie;1
Dr_Pantazis;derya_tn;strong;2
Dr_Pantazis;helgelindh;strong;7
Dr_Pantazis;hubertus_heil;strong;22
Dr_Pantazis;johannesvogel;no tie;1
Dr_Pantazis;larscastellucci;strong;2
Dr_Pantazis;larsklingbeil;strong;7
Dr_Pantazis;mesarosch;no tie;1
Dr_Pantazis;sebast_hartmann;strong;1
Dr_Pantazis;stadler_svenja;strong;1
Dr_Pantazis;till_steffen;no tie;1
Dr_Rainer_Kraft;Beatrix_vStorch;strong;4
Dr_Rainer_Kraft;DirkSpaniel;strong;1
Dr_Rainer_Kraft;Th_Seitz_AfD;strong;1
EUTheurer;EUTheurer;same person;1
EUTheurer;GydeJ;weak;2
EUTheurer;JBrandenburgFDP;strong;1
EUTheurer;JudithSkudelny;strong;1
EUTheurer;KonstantinKuhle;strong;1
EUTheurer;LindaTeuteberg;weak;1
EUTheurer;OlliLuksic;strong;1
EUTheurer;StephanThomae;strong;2
EUTheurer;UllmannMdB;strong;1
EUTheurer;Wissing;strong;1
EUTheurer;c_lindner;strong;6
EUTheurer;christianduerr;strong;1
EUTheurer;fbrantner;weak;1
EUTheurer;florian_toncar;strong;1
EUTheurer;inge_graessle;strong;1
EUTheurer;michael_g_link;strong;1
EUTheurer;ria_schroeder;strong;2
EVMGreifswald;AnniKlose;not available;2
EVMGreifswald;CanselK;not available;2
EVMGreifswald;CarmenWegge;not available;1
EVMGreifswald;DietmarBartsch;not available;1
EVMGreifswald;JanUlrichDieren;not available;1
EVMGreifswald;Karl_Lauterbach;not available;1
EVMGreifswald;Krawallstein;not available;3
EVMGreifswald;KuehniKev;not available;4
EVMGreifswald;arlt_johannes;not available;1
EVMGreifswald;b_riexinger;not available;1
EVMGreifswald;julia_verlinden;not available;1
EVMGreifswald;jungeinberlin;not available;1
EVMGreifswald;larsklingbeil;not available;1
EVMGreifswald;mesarosch;not available;1
EVMGreifswald;nadjasthamer;not available;3
El_KaWeh_;CanselK;weak;1
El_KaWeh_;CarlosKasperMdB;weak;1
El_KaWeh_;CarmenWegge;weak;2
El_KaWeh_;EskenSaskia;strong;1
El_KaWeh_;EsraLimbacher;weak;1
El_KaWeh_;HeikoMaas;no tie;2
El_KaWeh_;JensZSPD;weak;1
El_KaWeh_;KarambaDiaby;no tie;1
El_KaWeh_;Karl_Lauterbach;weak;2
El_KaWeh_;KonstantinKuhle;strong;1
El_KaWeh_;KuehniKev;strong;1
El_KaWeh_;LeniBreymaier;strong;1
El_KaWeh_;MarcoBuschmann;no tie;1
El_KaWeh_;MiRo_SPD;strong;2
El_KaWeh_;OlafScholz;strong;7
El_KaWeh_;Timon_Gremmels;strong;10
El_KaWeh_;hubertus_heil;weak;2
El_KaWeh_;larsklingbeil;strong;6
EnricoKomning;Tino_Chrupalla;strong;1
Erhard_Grundl;ABaerbockArchiv;strong;15
Erhard_Grundl;BriHasselmann;strong;8
Erhard_Grundl;ChrisKuehn_mdb;strong;2
Erhard_Grundl;GoeringEckardt;strong;8
Erhard_Grundl;GruenClaudia;strong;2
Erhard_Grundl;IreneMihalic;strong;8
Erhard_Grundl;JTrittin;weak;3
Erhard_Grundl;KarambaDiaby;weak;3
Erhard_Grundl;KonstantinNotz;strong;1
Erhard_Grundl;LieblingXhain;strong;1
Erhard_Grundl;ManuelaRottman;strong;2
Erhard_Grundl;MatthiasGastel;weak;1
Erhard_Grundl;MiKellner;strong;3
Erhard_Grundl;OpheliaNick;no tie;1
Erhard_Grundl;SteffiLemke;strong;2
Erhard_Grundl;TabeaRoessner;strong;5
Erhard_Grundl;W_SK;strong;1
Erhard_Grundl;agnieszka_mdb;strong;7
Erhard_Grundl;badulrichmartha;strong;5
Erhard_Grundl;cem_oezdemir;strong;2
Erhard_Grundl;crueffer;strong;1
Erhard_Grundl;ekindeligoez;strong;8
Erhard_Grundl;filizgreen;strong;8
Erhard_Grundl;jamila_anna;strong;7
Erhard_Grundl;katdro;strong;4
Erhard_Grundl;lime_green_leni;weak;1
Erhard_Grundl;lisapaus;strong;1
Erhard_Grundl;max_lucks;strong;3
Erhard_Grundl;nouripour;strong;4
Erhard_Grundl;sven_kindler;strong;2
Erhard_Grundl;svenlehmann;strong;2
Erhard_Grundl;ulle_schauws;strong;1
Erwin_Rueddel;AndreaLindholz;strong;1
Erwin_Rueddel;ArminLaschet;strong;1
Erwin_Rueddel;HBraun;weak;2
Erwin_Rueddel;JM_Luczak;strong;9
Erwin_Rueddel;JoSteiniger;strong;2
Erwin_Rueddel;JuliaKloeckner;strong;3
Erwin_Rueddel;Kai_Whittaker;strong;1
Erwin_Rueddel;MGrosseBroemer;strong;9
Erwin_Rueddel;MarcHenrichmann;strong;3
Erwin_Rueddel;MarcusFaber;weak;1
Erwin_Rueddel;MarioCzaja;strong;4
Erwin_Rueddel;PaulZiemiak;strong;2
Erwin_Rueddel;Pschnieder;strong;3
Erwin_Rueddel;RKiesewetter;strong;2
Erwin_Rueddel;SteffenBilger;strong;1
Erwin_Rueddel;TErndl;weak;1
Erwin_Rueddel;TabeaRoessner;weak;2
Erwin_Rueddel;Thomas_Bareiss;strong;16
Erwin_Rueddel;TinoSorge;strong;4
Erwin_Rueddel;gitta_connemann;no tie;1
Erwin_Rueddel;groehe;strong;3
Erwin_Rueddel;hahnflo;no tie;3
Erwin_Rueddel;jensspahn;strong;23
Erwin_Rueddel;meister_schafft;strong;1
Erwin_Rueddel;smuellermdb;strong;5
Erwin_Rueddel;thomasgebhart;strong;1
Erwin_Rueddel;tj_tweets;strong;1
EskenSaskia;Bundeskanzler;weak;1
EskenSaskia;Krawallstein;strong;1
EskenSaskia;OlafScholz;strong;6
EskenSaskia;_sanaeabdi;strong;1
EskenSaskia;annachristmann;strong;1
EskenSaskia;hubertus_heil;strong;1
EskenSaskia;larsklingbeil;strong;1
EskenSaskia;mesarosch;weak;1
EsraLimbacher;Bundeskanzler;weak;2
EsraLimbacher;CPetryMdB;strong;1
EsraLimbacher;HeikoMaas;strong;2
EsraLimbacher;Karl_Lauterbach;weak;1
EsraLimbacher;KuehniKev;strong;1
EsraLimbacher;OlafScholz;strong;2
EsraLimbacher;Wissing;no tie;2
EsraLimbacher;hubertus_heil;strong;2
EsraLimbacher;larscastellucci;strong;1
EsraLimbacher;larsklingbeil;strong;2
EsraLimbacher;s_schwartze;no tie;1
EsraLimbacher;sebast_hartmann;strong;3
FBsirske;katdro;strong;2
FHeiligenstadt;Karl_Lauterbach;weak;1
FHeiligenstadt;OlafScholz;strong;4
FHoppermann;DoroBaer;strong;1
FHoppermann;RKiesewetter;strong;1
FHoppermann;SerapGueler;strong;1
FKerstenMdB;HeikoMaas;weak;1
FKerstenMdB;MuellerChemnitz;strong;1
FKerstenMdB;NielsAnnen;strong;1
FKerstenMdB;OlafScholz;weak;6
FKerstenMdB;larscastellucci;strong;1
FKerstenMdB;rischwasu;strong;3
FabianGramling;DerLenzMdB;strong;1
FabianGramling;PaulZiemiak;weak;3
FabianGramling;RKiesewetter;weak;1
FabianGramling;SteffenBilger;strong;5
FabianGramling;TKuban96;strong;3
FabianGramling;Thomas_Bareiss;strong;14
FabianGramling;olavgutting;strong;1
FalkoMohrs;BaerbelKofler;strong;1
FalkoMohrs;HeikoMaas;strong;1
FalkoMohrs;LeniBreymaier;strong;1
FalkoMohrs;OlafScholz;strong;3
FalkoMohrs;Timon_Gremmels;strong;1
FalkoMohrs;hubertus_heil;strong;1
FalkoMohrs;larscastellucci;strong;1
Florian_Ossner;ChristianHaase6;weak;1
Florian_Ossner;JoSteiniger;weak;1
Florian_Ossner;andreasscheuer;strong;1
Florian_Ossner;rbrinkhaus;strong;1
Florian_Ossner;smuellermdb;strong;3
FrankSchwabe;BaerbelKofler;strong;8
FrankSchwabe;FrankSchwabe;same person;1
FrankSchwabe;HeikoMaas;strong;6
FrankSchwabe;KarambaDiaby;strong;1
FrankSchwabe;MiRo_SPD;strong;1
FrankSchwabe;NielsAnnen;strong;1
FrankSchwabe;NilsSchmid;strong;2
FrankSchwabe;Timon_Gremmels;strong;1
FrankSchwabe;VolkerUllrich;weak;1
FrankSchwabe;helgelindh;strong;2
FrankSchwabe;jschraps;strong;1
FrankSchwabe;oezoguz;strong;2
FrankSchwabe;schneidercar;strong;1
FrankeEdgar;FrankeEdgar;same person;1
Frohnmaier_AfD;AfDProtschka;weak;1
Frohnmaier_AfD;Beatrix_vStorch;strong;12
Frohnmaier_AfD;EnricoKomning;weak;1
Frohnmaier_AfD;Frohnmaier_AfD;same person;7
Frohnmaier_AfD;MarcBernhardAfD;weak;1
Frohnmaier_AfD;PetrBystronAfD;strong;2
Frohnmaier_AfD;RogerBeckamp;no tie;3
G_UllrichFDP;DanielaKluckert;strong;1
G_UllrichFDP;MTodtenhausen;strong;1
G_UllrichFDP;ManuelHoeferlin;strong;1
G_UllrichFDP;StephanThomae;strong;1
G_UllrichFDP;UllmannMdB;strong;2
G_UllrichFDP;c_lindner;strong;5
G_UllrichFDP;christianduerr;strong;2
G_UllrichFDP;torstenherbst;strong;1
GaHeinrich;BaerbelKofler;weak;4
GaHeinrich;FrankSchwabe;strong;2
GaHeinrich;KarambaDiaby;weak;1
GaHeinrich;UliGroetsch;weak;1
GabyKatzmarek;Bundeskanzler;weak;1
GabyKatzmarek;Doro_Martin;strong;1
GabyKatzmarek;FalkoMohrs;strong;5
GabyKatzmarek;HeikoMaas;strong;1
GabyKatzmarek;LeniBreymaier;strong;3
GabyKatzmarek;MetinHakverdi;strong;1
GabyKatzmarek;OlafScholz;strong;9
GabyKatzmarek;hubertus_heil;strong;4
GabyKatzmarek;larscastellucci;strong;3
GabyKatzmarek;larsklingbeil;weak;1
GabyKatzmarek;schneidercar;strong;4
GabyKatzmarek;sebast_hartmann;strong;2
GansGruen;ABaerbockArchiv;strong;1
GansGruen;BriHasselmann;strong;1
GansGruen;Erhard_Grundl;weak;2
GansGruen;IreneMihalic;strong;1
GansGruen;KaiGehring;strong;2
GansGruen;MatthiasGastel;strong;3
GansGruen;MiKellner;strong;2
GansGruen;Oliver_Krischer;no tie;1
GansGruen;RenateKuenast;strong;1
GansGruen;Ricarda_Lang;strong;2
GansGruen;SaschaMuller;strong;3
GansGruen;TabeaRoessner;strong;1
GansGruen;badulrichmartha;strong;3
GansGruen;ekindeligoez;strong;3
GansGruen;jamila_anna;weak;2
GansGruen;karlbaer;strong;2
GansGruen;nyke_slawik;strong;10
GansGruen;svenlehmann;strong;20
GansGruen;ulle_schauws;strong;5
GeisslerJonas;SilberhornMdB;no tie;1
GeisslerJonas;smuellermdb;weak;1
GeroHocker;LindaTeuteberg;weak;1
GeroHocker;Wissing;strong;1
GeroHocker;c_lindner;strong;1
GeroHocker;f_schaeffler;strong;1
Gerold_Otten;Tino_Chrupalla;strong;1
Gerold_Otten;Uwe_Schulz_AfD;strong;1
GerritHuy;AfDProtschka;strong;1
GerritHuy;Beatrix_vStorch;strong;1
GerritHuy;StBrandner;weak;1
GoeringEckardt;ABaerbockArchiv;strong;7
GoeringEckardt;BriHasselmann;strong;4
GoeringEckardt;GruenClaudia;strong;1
GoeringEckardt;IreneMihalic;strong;1
GoeringEckardt;K_SA;strong;1
GoeringEckardt;KaiGehring;strong;1
GoeringEckardt;ManuelaRottman;strong;1
GoeringEckardt;Oliver_Krischer;strong;3
GoeringEckardt;PaulaPiechotta;strong;2
GoeringEckardt;Ricarda_Lang;strong;1
GoeringEckardt;SteffiLemke;strong;1
GoeringEckardt;TabeaRoessner;strong;1
GoeringEckardt;agnieszka_mdb;strong;1
GoeringEckardt;annachristmann;strong;1
GoeringEckardt;badulrichmartha;strong;1
GoeringEckardt;ekindeligoez;strong;1
GoeringEckardt;fbanaszak;strong;1
GoeringEckardt;filizgreen;strong;1
GoeringEckardt;katdro;strong;3
GoeringEckardt;nouripour;strong;2
GoeringEckardt;sven_kindler;strong;1
GoeringEckardt;svenlehmann;strong;2
GottfriedCurio;Leif_Erik_Holm;strong;1
GregorGysi;CarenLay;strong;1
GregorGysi;DietmarBartsch;strong;11
GregorGysi;jankortemdb;strong;3
GruebelMdb;AWidmannMauz;weak;2
GruebelMdb;HBraun;weak;1
GruebelMdb;JM_Luczak;weak;1
GruebelMdb;juergenhardt;strong;1
GruenClaudia;ABaerbockArchiv;strong;2
GruenClaudia;BriHasselmann;strong;1
GruenClaudia;Bundeskanzler;weak;1
GruenClaudia;GoeringEckardt;strong;1
GruenClaudia;IreneMihalic;strong;1
GruenClaudia;Janine_Wissler;weak;1
GruenClaudia;KarambaDiaby;strong;1
GruenClaudia;KonstantinNotz;strong;1
GruenClaudia;ManuelaRottman;strong;1
GruenClaudia;MatthiasGastel;weak;1
GruenClaudia;MiKellner;strong;6
GruenClaudia;Oliver_Krischer;strong;2
GruenClaudia;PaulaPiechotta;strong;1
GruenClaudia;RenateKuenast;strong;1
GruenClaudia;Ricarda_Lang;strong;2
GruenClaudia;StefanGelbhaar;strong;1
GruenClaudia;SteffiLemke;strong;1
GruenClaudia;W_SK;strong;1
GruenClaudia;annachristmann;strong;1
GruenClaudia;crueffer;strong;1
GruenClaudia;detzer_sandra;strong;1
GruenClaudia;ekindeligoez;strong;1
GruenClaudia;fbrantner;strong;3
GruenClaudia;filizgreen;strong;1
GruenClaudia;jamila_anna;strong;1
GruenClaudia;julia_verlinden;strong;1
GruenClaudia;katdro;strong;3
GruenClaudia;kathabeck;strong;1
GruenClaudia;svenlehmann;strong;2
GruenClaudia;ulle_schauws;strong;1
GrueneBeate;ABaerbockArchiv;strong;8
GrueneBeate;AnAudretsch;strong;3
GrueneBeate;BriHasselmann;strong;6
GrueneBeate;GoeringEckardt;strong;6
GrueneBeate;IreneMihalic;strong;5
GrueneBeate;K_SA;strong;1
GrueneBeate;KonstantinNotz;strong;1
GrueneBeate;LINKEPELLI;weak;1
GrueneBeate;MariaKlSchmeink;strong;6
GrueneBeate;MiKellner;strong;10
GrueneBeate;Oliver_Krischer;strong;2
GrueneBeate;PaulaPiechotta;strong;1
GrueneBeate;RenateKuenast;strong;1
GrueneBeate;StefanGelbhaar;strong;2
GrueneBeate;SteffiLemke;strong;2
GrueneBeate;TabeaRoessner;strong;1
GrueneBeate;W_SK;strong;2
GrueneBeate;agnieszka_mdb;strong;1
GrueneBeate;cj_schroeder;strong;1
GrueneBeate;crueffer;strong;12
GrueneBeate;detzer_sandra;strong;3
GrueneBeate;filizgreen;strong;6
GrueneBeate;jamila_anna;strong;1
GrueneBeate;janoschdahmen;strong;12
GrueneBeate;katdro;strong;7
GrueneBeate;linda_lobster;strong;1
GrueneBeate;lisapaus;strong;1
GrueneBeate;markuskurthmdb;strong;4
GrueneBeate;max_lucks;strong;1
GrueneBeate;sven_kindler;strong;1
GrueneBeate;svenlehmann;strong;17
GtzFrmming;GerritHuy;strong;1
GtzFrmming;GtzFrmming;same person;4
GtzFrmming;Jan_Nolte_AfD;strong;1
GtzFrmming;M_Reichardt_AfD;strong;2
GtzFrmming;MalteKaufmann;strong;1
GtzFrmming;Marc_Jongen;strong;2
GtzFrmming;Tino_Chrupalla;strong;1
GydeJ;DjirSarai;strong;1
GydeJ;HeikoMaas;weak;1
GydeJ;JBrandenburgFDP;strong;3
GydeJ;KonstantinKuhle;strong;2
GydeJ;Lambsdorff;strong;3
GydeJ;LindaTeuteberg;weak;2
GydeJ;MAStrackZi;strong;1
GydeJ;Wissing;strong;3
GydeJ;c_lindner;strong;8
GydeJ;christianduerr;strong;1
GydeJ;johannesvogel;strong;1
GydeJ;ria_schroeder;strong;1
GydeJ;starkwatzinger;strong;5
GydeJ;ulrichlechte;strong;1
HBraun;AnjaKarliczek;strong;1
HBraun;PaulZiemiak;strong;2
HBraun;SerapGueler;strong;3
HBraun;SilberhornMdB;weak;1
HBraun;andreasscheuer;weak;1
HBraun;groehe;strong;4
HBraun;ninawarken;strong;1
HBraun;rbrinkhaus;strong;4
HERavensburg;FrankSchwabe;weak;1
HERavensburg;Karl_Lauterbach;weak;1
HERavensburg;LeniBreymaier;strong;1
HERavensburg;OlafScholz;weak;1
HERavensburg;SebRoloff;weak;1
HPFriedrichCSU;Hansjoerg_Durz;no tie;1
HakanDemirNK;Bundeskanzler;weak;1
HakanDemirNK;CanselK;strong;1
HakanDemirNK;HeikoMaas;weak;1
HakanDemirNK;KarambaDiaby;strong;4
HalakMuhanad;IngoBodtke;weak;1
HalakMuhanad;starkwatzinger;strong;1
HanSteinmueller;ABaerbockArchiv;weak;3
HanSteinmueller;GoeringEckardt;strong;1
HanSteinmueller;Karl_Lauterbach;weak;1
HanSteinmueller;MiKellner;strong;4
HanSteinmueller;RenateKuenast;strong;1
HanSteinmueller;Ricarda_Lang;weak;2
HanSteinmueller;StefanGelbhaar;strong;4
HanSteinmueller;badulrichmartha;weak;1
HanSteinmueller;fbanaszak;strong;1
HanSteinmueller;jamila_anna;strong;2
HanSteinmueller;janoschdahmen;strong;3
HanSteinmueller;katjakipping;no tie;1
HanSteinmueller;lisapaus;strong;1
HanSteinmueller;ninastahr;strong;1
HanSteinmueller;svenlehmann;strong;5
Hansjoerg_Durz;DoroBaer;weak;2
HeidiReichinnek;LoetzschMdB;strong;1
HeikeBrehmerMdB;HBraun;strong;1
HeikeBrehmerMdB;HeikeBrehmerMdB;same person;1
HeikeBrehmerMdB;MGrosseBroemer;weak;12
HeikeBrehmerMdB;PaulZiemiak;weak;5
HeikeBrehmerMdB;SteffenBilger;strong;1
HeikeBrehmerMdB;StefingerMdB;strong;1
HeikeBrehmerMdB;Thomas_Bareiss;strong;5
HeikeBrehmerMdB;TinoSorge;weak;2
HeikeBrehmerMdB;juergenhardt;weak;1
HeikeBrehmerMdB;rbrinkhaus;strong;9
HeikeBrehmerMdB;smuellermdb;strong;3
HeikoMaas;Bundeskanzler;weak;3
HeikoMaas;DietmarBartsch;strong;1
HeikoMaas;HeikoMaas;same person;1
HeikoMaas;OlafScholz;strong;3
HeikoMaas;PaulZiemiak;strong;1
HeikoMaas;hubertus_heil;strong;1
Helge_Limburg;ABaerbockArchiv;strong;2
Helge_Limburg;BriHasselmann;strong;1
Helge_Limburg;KonstantinNotz;strong;2
Helge_Limburg;MiKellner;strong;2
Helge_Limburg;Ricarda_Lang;strong;2
Helge_Limburg;SteffiLemke;strong;1
Helge_Limburg;filizgreen;strong;2
Helge_Limburg;max_lucks;strong;1
Helge_Limburg;sven_kindler;strong;1
Helge_Limburg;till_steffen;strong;1
HellmichMdB;HeikoMaas;strong;7
HellmichMdB;KarambaDiaby;strong;1
HellmichMdB;NielsAnnen;strong;2
HellmichMdB;NilsSchmid;strong;2
HellmichMdB;OlafScholz;strong;4
HellmichMdB;hubertus_heil;strong;4
HenningRehbaum;MatthiasHauer;strong;1
HenningRehbaum;SerapGueler;strong;1
HerbrandMarkus;EUTheurer;strong;3
HerbrandMarkus;KonstantinKuhle;strong;2
HerbrandMarkus;KonstantinNotz;weak;1
HerbrandMarkus;MarcoBuschmann;strong;2
HerbrandMarkus;Otto_Fricke;strong;1
HerbrandMarkus;PeterHeidtFDP;strong;1
HerbrandMarkus;UllmannMdB;strong;1
HerbrandMarkus;Wissing;strong;1
HerbrandMarkus;c_lindner;strong;6
HerbrandMarkus;christianduerr;strong;4
HerbrandMarkus;f_schaeffler;strong;7
HerbrandMarkus;florian_toncar;strong;3
HerbrandMarkus;johannesvogel;strong;2
HerbrandMarkus;maxmordhorst;strong;1
HerbrandMarkus;starkwatzinger;strong;7
HerbrandMarkus;torstenherbst;strong;1
HoffmannForest;DanielaKluckert;strong;1
HoffmannForest;EUTheurer;strong;3
HoffmannForest;GydeJ;weak;1
HoffmannForest;HeikoMaas;strong;1
HoffmannForest;JBrandenburgFDP;strong;1
HoffmannForest;KonstantinKuhle;weak;3
HoffmannForest;Lambsdorff;weak;3
HoffmannForest;MAStrackZi;strong;1
HoffmannForest;MarcusFaber;strong;1
HoffmannForest;OlliLuksic;strong;1
HoffmannForest;TillMansmann;strong;1
HoffmannForest;Wissing;strong;2
HoffmannForest;alexmuellerfdp;strong;2
HoffmannForest;bstrasser;strong;1
HoffmannForest;c_lindner;strong;8
HoffmannForest;cad59;strong;1
HoffmannForest;christianduerr;strong;3
HoffmannForest;f_schaeffler;strong;4
HoffmannForest;fdp_hessel;weak;1
HoffmannForest;florian_toncar;strong;6
HoffmannForest;larsklingbeil;weak;1
HoffmannForest;starkwatzinger;strong;3
HoffmannForest;th_sattelberger;strong;1
HoffmannForest;ulrichlechte;strong;1
HolgerMannLE;CarmenWegge;no tie;1
HolgerMannLE;KuehniKev;strong;1
HolgerMannLE;MiKellner;weak;1
HolgerMannLE;OlafScholz;weak;2
HolgerMannLE;larsklingbeil;strong;1
HolgerMannLE;schneidercar;strong;1
HoubenReinhard;Bundeskanzler;weak;1
HoubenReinhard;KonstantinKuhle;strong;1
HoubenReinhard;ManuelHoeferlin;strong;1
HoubenReinhard;MarcoBuschmann;strong;7
HoubenReinhard;PeterHeidtFDP;strong;1
HoubenReinhard;Wissing;strong;1
HoubenReinhard;bstrasser;strong;1
HoubenReinhard;c_lindner;strong;17
HoubenReinhard;christianduerr;strong;1
HoubenReinhard;johannesvogel;strong;1
HoubenReinhard;starkwatzinger;strong;1
IngoBodtke;MarcusFaber;strong;1
IngoBodtke;c_lindner;strong;2
IngoBodtke;johannesvogel;strong;1
Ingrid_Nestle;ABaerbockArchiv;strong;5
Ingrid_Nestle;BriHasselmann;strong;1
Ingrid_Nestle;DJanecek;strong;1
Ingrid_Nestle;GoeringEckardt;strong;2
Ingrid_Nestle;JTrittin;strong;2
Ingrid_Nestle;MiKellner;strong;1
Ingrid_Nestle;Oliver_Krischer;strong;8
Ingrid_Nestle;RenateKuenast;strong;1
Ingrid_Nestle;Ricarda_Lang;strong;1
Ingrid_Nestle;badulrichmartha;strong;2
Ingrid_Nestle;filizgreen;strong;1
Ingrid_Nestle;julia_verlinden;strong;2
Ingrid_Nestle;katdro;strong;2
Ingrid_Nestle;nouripour;strong;1
Ingrid_Nestle;svenlehmann;strong;1
IreneMihalic;ABaerbockArchiv;strong;6
IreneMihalic;BriHasselmann;strong;11
IreneMihalic;GoeringEckardt;strong;1
IreneMihalic;JTrittin;strong;1
IreneMihalic;KonstantinNotz;strong;10
IreneMihalic;LamyaKaddor;strong;1
IreneMihalic;MartinaRenner;strong;2
IreneMihalic;MiKellner;strong;2
IreneMihalic;Oliver_Krischer;strong;4
IreneMihalic;RenateKuenast;strong;2
IreneMihalic;Ricarda_Lang;strong;1
IreneMihalic;StefanGelbhaar;strong;1
IreneMihalic;SteffiLemke;strong;2
IreneMihalic;TabeaRoessner;strong;1
IreneMihalic;agnieszka_mdb;strong;1
IreneMihalic;bstrasser;strong;3
IreneMihalic;cem_oezdemir;strong;1
IreneMihalic;crueffer;strong;1
IreneMihalic;ebner_sha;strong;1
IreneMihalic;fbanaszak;strong;2
IreneMihalic;fbrantner;strong;1
IreneMihalic;fiedelseb;strong;2
IreneMihalic;filizgreen;strong;3
IreneMihalic;jamila_anna;strong;1
IreneMihalic;janoschdahmen;strong;3
IreneMihalic;katdro;strong;5
IreneMihalic;lisapaus;strong;1
IreneMihalic;max_lucks;strong;1
